symbol,asset_class,entry_time,direction,pnl,winner,score,result,sig_adx,sig_dist_ema_atr,sig_rsi,sig_bb_percent,sig_macd_hist_slope,sig_vol_ratio,sig_atr_rank,sig_donchian_pos
BTC/USDT,CRYPTO,2026-05-11T00:00:00+00:00,LONG,-102.65165178135312,0,7.0,SL,40.56484606147591,1.229473343829247,57.27920137653383,0.6929588898969794,0.1771932865875198,2.203942391574352,0.99,0.5416380623309309
BTC/USDT,CRYPTO,2026-05-12T13:00:00+00:00,SHORT,-101.54944940560992,0,7.0,SL,58.13343611489852,-1.8061160824528315,20.569037579863974,0.0797493210280765,0.0511276213305801,1.725530166718689,0.51,0.0401335486354921
BTC/USDT,CRYPTO,2026-05-13T19:00:00+00:00,SHORT,-100.43014519470618,0,7.0,SL,38.771691010622746,-2.1784719672855317,32.01893156234988,0.2572832823560567,0.2374316243123878,0.6953639434258183,0.82,0.3454332507130407
BTC/USDT,CRYPTO,2026-05-14T18:00:00+00:00,LONG,-99.35227293685814,0,7.0,SL,27.171972891774505,2.3646021834325643,75.81078199511502,0.9322048984843132,0.1367983427800159,1.1229777329781208,0.91,0.8508891184947527
BTC/USDT,CRYPTO,2026-05-15T14:00:00+00:00,SHORT,195.44348176882175,1,7.0,TP,44.89721330475459,-2.603267750588652,25.588160108190166,-0.0519545728796852,-0.2727215707352772,2.6131618468830022,0.87,0.1605926013079572
BTC/USDT,CRYPTO,2026-05-18T13:00:00+00:00,SHORT,-100.1906708285044,0,8.0,SL,56.82663399325823,-2.366974655756556,41.33079911302282,0.3111319497427747,0.1801181093466364,1.684765549152303,0.7,0.1863114672218606
BTC/USDT,CRYPTO,2026-05-20T15:00:00+00:00,LONG,-99.1201830731704,0,6.0,SL,28.32061797998906,0.7279727064928047,64.07603294050867,0.7430550819058006,-0.1200202179019994,1.678492696136192,0.55,0.7024769887001492
BTC/USDT,CRYPTO,2026-05-25T12:00:00+00:00,LONG,-98.04077086297492,0,7.0,SL,31.92846623055195,1.7436562612674176,66.83260808576419,0.6756026658427883,-0.137035419662074,0.7877966912821961,0.18,0.791459638058503
BTC/USDT,CRYPTO,2026-05-26T18:00:00+00:00,SHORT,192.8934543270745,1,8.0,TP,32.60639544233887,-1.9317167197642588,35.16489255788284,-0.0903551015647915,-0.1823237638845948,1.1143195541326203,0.99,0.0266223323336376
BTC/USDT,CRYPTO,2026-05-28T11:00:00+00:00,SHORT,-98.84567752104562,0,7.0,SL,62.02928360134313,-3.798093406348523,33.48493695133344,0.3100343580584295,0.2177042404526767,0.4196875536962378,0.71,0.289103671063209
BTC/USDT,CRYPTO,2026-05-31T23:00:00+00:00,SHORT,193.18685503613776,1,8.0,TP,48.48809915910673,-0.6577506492441909,44.750639706989325,0.2933614698710079,0.1266865488636883,1.2750671259698445,0.39,0.3340800896107518
BTC/USDT,CRYPTO,2026-06-01T07:00:00+00:00,SHORT,197.7526673453181,1,8.0,TP,37.520843130887634,-2.351031882706128,35.477743530929644,-0.1949849348890819,-0.1785508457704059,2.116198655711484,0.61,0.0763052208835341
BTC/USDT,CRYPTO,2026-06-02T03:00:00+00:00,SHORT,201.98202217074683,1,7.0,TP,76.17789714952325,-3.3873366040285715,38.61014301165732,0.2385268393486364,-0.0134551673831022,0.4224964825663109,0.82,0.282342259032916
BTC/USDT,CRYPTO,2026-06-03T03:00:00+00:00,SHORT,-103.4646950517262,0,8.0,SL,83.99346929163912,-5.001895596062051,20.314651604226043,0.0887139464654138,0.0153039278061573,1.8661091839379376,0.99,0.089252074527041
BTC/USDT,CRYPTO,2026-06-03T06:00:00+00:00,SHORT,204.1138974782374,1,7.0,TP,74.36379401635686,-3.480934471694878,45.86301011527063,0.3895982063904431,0.2024850816367694,1.02541267730389,0.94,0.367796405969107
BTC/USDT,CRYPTO,2026-06-04T03:00:00+00:00,SHORT,208.2583169508104,1,7.0,TP,66.04251187505905,-3.002781920537411,35.18603973664284,0.2942383832403806,0.0318685540192095,1.352559544555109,0.99,0.4890639129642725
BTC/USDT,CRYPTO,2026-06-05T14:00:00+00:00,SHORT,-106.4524968551641,0,8.0,SL,27.34628739318557,-3.26567989990532,33.965417585600306,-0.0137658388336022,-0.1294454564588246,2.8517335754837583,0.92,0.1394634574401404
BTC/USDT,CRYPTO,2026-06-08T06:00:00+00:00,LONG,-105.36138069733832,0,6.0,SL,26.86983815941592,1.13254267028556,59.70040393769534,0.7025805192238526,-0.1268566859406698,0.6297293070408873,0.38,0.591353403175685
BTC/USDT,CRYPTO,2026-06-09T14:00:00+00:00,SHORT,-104.268467531872,0,7.0,SL,33.92833851930887,-2.71207814354331,31.21240362619669,-0.207758564201458,-0.165057099266419,3.1703874131937524,0.25,0.1457772777237002
BTC/USDT,CRYPTO,2026-06-11T18:00:00+00:00,LONG,205.17445725336276,1,7.0,TP,46.04511070730207,2.356402503428225,63.12397225995564,0.8578535467734955,0.0724333582287415,1.0328954668767134,0.25,0.8753318077803214
BTC/USDT,CRYPTO,2026-06-14T22:00:00+00:00,LONG,208.7651826657906,1,8.0,TP,37.0572078658924,3.686781649360016,66.77499092496234,1.110538165689696,0.5150294683476483,2.9429992854752958,0.51,0.8796177478524729
BTC/USDT,CRYPTO,2026-06-15T13:00:00+00:00,LONG,-107.16056078954652,0,8.0,SL,62.23954123299582,4.273122333962076,63.62589659410938,0.8058127137048594,0.107124927932348,2.288726452616242,0.54,0.846449506022218
BTC/USDT,CRYPTO,2026-06-17T13:00:00+00:00,SHORT,-106.01405855247953,0,6.0,SL,33.92313450445998,-0.9161492598196044,39.908287197319886,0.3435047632281933,0.1441627980777091,1.7013064807065403,0.49,0.4234746301278733
BTC/USDT,CRYPTO,2026-06-17T19:00:00+00:00,SHORT,5.627390670072332,1,8.0,BREAK_EVEN,28.13804498908169,-1.9866199325690967,32.949456742767865,-0.0644534174061067,-0.1006996652645376,2.5122600631233163,0.99,0.1240000326853466
BTC/USDT,CRYPTO,2026-06-21T05:00:00+00:00,LONG,-104.87912034743832,0,6.0,SL,35.68881372738684,2.3447824723599724,53.77803875513805,0.7129278088954265,-0.0869236719879206,0.4292695986148561,0.0,0.7638891857044167
BTC/USDT,CRYPTO,2026-06-22T05:00:00+00:00,LONG,7.142331080815918,1,7.0,BREAK_EVEN,26.198780579799035,0.6408926853095963,50.36537242130792,0.6465207481396662,0.020803346031175,2.2810809738565294,0.78,0.6293707193985272
BTC/USDT,CRYPTO,2026-06-23T06:00:00+00:00,SHORT,206.01675771427324,1,8.0,TP,33.8206343280074,-3.10281668717479,14.685292533814774,-0.0764018653087392,-0.2280666297177216,2.336331932491132,0.71,0.1202090421194986
BTC/USDT,CRYPTO,2026-06-24T20:00:00+00:00,SHORT,4.878191334140252,1,7.0,TP,40.11380136827406,-2.153492945809227,35.200619237247736,0.3448338511243937,0.2269438574966261,1.2945954177629315,0.99,0.4480509433414893
BTC/USDT,CRYPTO,2026-06-25T16:00:00+00:00,SHORT,-105.70447727413767,0,7.0,SL,44.534801355400205,-2.8460954157969023,38.247665250900525,0.0984858488518796,-0.0929862600786275,1.30167157084911,0.99,0.3112837534016561
BTC/USDT,CRYPTO,2026-06-28T01:00:00+00:00,SHORT,207.55457343230887,1,5.0,TP,26.408196957705236,-0.5115781579730871,46.22049053719648,0.2778340144274083,-0.0189118656251283,0.6835506188042656,0.18,0.3379895212751259
BTC/USDT,CRYPTO,2026-06-28T23:00:00+00:00,SHORT,-106.5999909754348,0,7.0,SL,28.08400106955053,-1.2584832344924617,36.173871429556414,0.2790039681762845,0.0057172227445368,1.3569960971700967,0.45,0.4097596965872166
BTC/USDT,CRYPTO,2026-06-29T14:00:00+00:00,SHORT,-105.46347709733864,0,8.0,SL,40.80634884625413,-0.946780810704372,45.98242642388306,0.251697867122109,-0.1246068485884743,2.375212302227472,0.6,0.3029204066873681
BTC/USDT,CRYPTO,2026-06-30T12:00:00+00:00,SHORT,-104.36334294920503,0,8.0,SL,47.40373119554864,-4.451681401945625,12.787820903766049,-0.1404315293665131,-0.1367315510141253,3.1588005054338657,0.43,0.003723145334227
BTC/USDT,CRYPTO,2026-06-30T18:00:00+00:00,SHORT,-103.23104599040325,0,7.0,SL,69.33646124811789,-2.278669996671573,34.78104244061697,0.2684622230875529,0.1570779339665377,0.6891419398165045,0.54,0.2203027228529595
BTC/USDT,CRYPTO,2026-07-01T23:00:00+00:00,LONG,203.4138286074623,1,6.0,TP,38.76968644444391,0.9343078998611288,62.6854726688556,0.6742402190961806,-0.070031776415835,0.5728385297024712,0.96,0.5644946808510638
BTC/USDT,CRYPTO,2026-07-02T17:00:00+00:00,LONG,207.30441940789623,1,7.0,TP,39.89531835337912,2.9581788178372683,59.80505417485912,0.7842017594302402,-0.1136783640623467,0.6923005203341404,0.47,0.7960911179173045
BTC/USDT,CRYPTO,2026-07-06T04:00:00+00:00,LONG,-106.14721478479692,0,7.0,SL,29.00624895569835,1.4251878672930027,60.50179277543754,0.646599352672289,-0.1958897701871747,0.645017065655347,0.71,0.5321266504950682
BTC/USDT,CRYPTO,2026-07-08T06:00:00+00:00,SHORT,-105.00850748642868,0,6.0,SL,28.79641290901918,-1.322677696424974,26.88016745159598,0.1054637347206325,-0.0333056414064322,0.6060177264410866,0.72,0.102320131770351
BTC/USDT,CRYPTO,2026-07-13T08:00:00+00:00,SHORT,206.36652773560508,1,6.0,TP,25.891368201187472,-1.4767491297169093,32.946851849167146,0.3084791853172909,0.1989951592941166,3.130330822753711,0.69,0.3670072340248617
BTC/USDT,CRYPTO,2026-07-13T18:00:00+00:00,SHORT,-105.88617621308757,0,7.0,SL,39.74530733746483,-3.5818635013405498,39.026377088691085,0.1065514123616745,-0.1056316999974095,0.6619240821442257,0.81,0.0750106729537732
BTC/USDT,CRYPTO,2026-07-14T15:00:00+00:00,LONG,-104.75775104300686,0,8.0,SL,38.02837328902467,3.968258096411674,86.96310013855484,1.1284595955444177,0.2645374466060824,3.774693832571124,0.96,0.9278623664283044
BTC/USDT,CRYPTO,2026-07-16T17:00:00+00:00,SHORT,205.94089508922863,1,6.0,TP,40.17993855956534,-0.7823645128083871,40.68605240912936,0.1456156387562179,0.0497355815322926,0.7049251105844637,0.83,0.1990528277147099
BTC/USDT,CRYPTO,2026-07-17T13:00:00+00:00,SHORT,-105.62333429955352,0,7.0,SL,48.63219279929488,-2.130976069638162,34.828612069623134,0.3314272363550877,0.1792443320936275,2.077715830258347,0.45,0.3439055142710492
BTC/USDT,CRYPTO,2026-07-21T18:00:00+00:00,LONG,-104.48181096033368,0,7.0,SL,65.33012164500231,2.6827914152882006,67.41755507242557,0.6230548608416727,-0.2818409171950514,0.7267162966942244,0.64,0.6519655576100403
BTC/USDT,CRYPTO,2026-07-23T18:00:00+00:00,SHORT,-103.35415437046352,0,7.0,SL,47.973971692889606,-2.4697891329148822,33.18695558275172,0.1824632218795145,0.0310981477883803,0.7370882522450326,0.43,0.1317507846603429
BTC/USDT,CRYPTO,2026-07-25T03:00:00+00:00,SHORT,-102.22645482274582,0,7.0,SL,51.781433524323454,-3.87670347749289,45.97265310812371,0.3418383902742803,0.1031463646699545,0.6698158163114791,0.0,0.1954343425204425
BTC/USDT,CRYPTO,2026-07-26T19:00:00+00:00,LONG,198.7925806942081,1,6.0,TP,28.09655013823265,1.04257948843474,67.9058016782455,0.7854077210756624,-0.0721477421629613,1.3237343995062012,0.33,0.6211690119065972
BTC/USDT,CRYPTO,2026-07-27T07:00:00+00:00,LONG,-102.90797609171688,0,7.0,SL,58.43734692149083,1.696602922492696,64.41311046783088,0.6715376880992613,-0.0755713100375113,2.2332123951162064,0.6,0.6072373365399026
BTC/USDT,CRYPTO,2026-07-28T12:00:00+00:00,SHORT,-101.77116496073091,0,7.0,SL,57.58370192325016,-2.8820036324130576,41.86338040313337,0.3919333236783034,0.2146553302616473,0.8252469720560557,0.52,0.2399574512092434
BTC/USDT,CRYPTO,2026-07-30T22:00:00+00:00,LONG,-100.67105172382628,0,7.0,SL,55.74496429662689,1.7978130460926276,66.1022074387663,0.7052311124085443,-0.0871263564858446,0.6551295842317993,0.16,0.743495566502467
BTC/USDT,CRYPTO,2026-07-31T10:00:00+00:00,SHORT,197.5690738067213,1,7.0,TP,34.41449044156515,-1.2664668738201557,25.68854612579545,0.1349285482939791,-0.0337295903034454,0.6298303108940674,0.43,0.1715252617306445
BTC/USDT,CRYPTO,2026-07-31T23:00:00+00:00,SHORT,-101.45947213564205,0,7.0,SL,38.32631405864344,-3.0439148986274804,32.49251509666941,0.2620487541772313,0.1350567216583096,0.2169239203776298,0.37,0.2077571603041393
BTC/USDT,CRYPTO,2026-08-06T04:00:00+00:00,LONG,-100.36513406669816,0,8.0,SL,32.51962736253319,2.4724290704367293,61.61261893199524,0.6973349416192164,-0.0457821124843064,0.6703108006555013,0.14,0.7462758247323663
BTC/USDT,CRYPTO,2026-08-07T15:00:00+00:00,LONG,-99.23819511920112,0,7.0,SL,37.90927669518608,1.4082256436232516,64.864176416004,0.751813696237935,-0.1342182722800582,0.9217137370054552,0.54,0.6095723230393737
BTC/USDT,CRYPTO,2026-08-10T15:00:00+00:00,SHORT,194.51944895165656,1,8.0,TP,35.379069500794714,-2.4568676882816662,28.351187522500098,-0.196276036899705,-0.2353167278992816,2.0675079767557616,0.86,0.0761733959459114
BTC/USDT,CRYPTO,2026-08-11T19:00:00+00:00,SHORT,-100.00153466481925,0,7.0,SL,26.958077373016813,-3.0572890546479163,38.13032089063522,0.1374291454493943,-0.0707361348598654,0.7634298116556587,0.75,0.2332808842754592
BTC/USDT,CRYPTO,2026-08-12T17:00:00+00:00,SHORT,-98.89495881807248,0,7.0,SL,25.868434907701356,-2.156298328435267,40.530179064004926,0.1795381728740396,-0.1664375902663226,0.5087385588361341,0.75,0.1309121621621621
BTC/USDT,CRYPTO,2026-08-13T18:00:00+00:00,SHORT,47.90354261378327,1,7.0,CLOSE_END,31.021185024245877,-1.467173583431484,40.37850143918802,0.1805111538809097,-0.1591404470758892,0.6273212655177333,0.99,0.4204002550238893
ETH/USDT,CRYPTO,2026-04-16T13:00:00+00:00,SHORT,-100.0,0,5.0,SL,31.13166164002035,-1.353206651799855,19.97209951174169,-0.2046184672422021,-0.0662431070475575,3.695302937483933,0.44,0.1864478114478094
ETH/USDT,CRYPTO,2026-04-16T23:00:00+00:00,LONG,197.1540380915337,1,4.0,TP,22.818945940800607,0.600070615599078,53.01291248206599,0.6582545082755489,0.0024921291468795,0.3510197831936947,0.84,0.7925358130183491
ETH/USDT,CRYPTO,2026-04-17T23:00:00+00:00,LONG,-100.86508430276994,0,7.0,SL,53.66460439169572,1.946312369372162,65.3905447070915,0.632605310220715,-0.1691840073981641,0.6432800859415522,0.83,0.6887035530241399
ETH/USDT,CRYPTO,2026-04-20T00:00:00+00:00,SHORT,-99.81989080903952,0,7.0,SL,41.44052570749371,-2.847369450286186,34.23759747801559,0.2068483681524777,0.0120811796494984,1.058541391278254,0.65,0.2798400328137861
ETH/USDT,CRYPTO,2026-04-22T19:00:00+00:00,LONG,-98.77164469017389,0,6.0,SL,60.25237762889797,2.736839072036859,50.55669166098615,0.6291996996659406,-0.123438212349662,0.665200357060276,0.33,0.7657039711191336
ETH/USDT,CRYPTO,2026-04-23T12:00:00+00:00,SHORT,-97.73312818392208,0,7.0,SL,65.40549835186154,-1.2665762291929137,22.227421619091945,0.2279766547179536,0.1096850669580772,0.8793065448706437,0.42,0.2288694283184083
ETH/USDT,CRYPTO,2026-04-27T14:00:00+00:00,SHORT,192.4394349611239,1,7.0,TP,39.58498899253205,-1.2716066619656754,14.444756291514352,0.2405541570506883,0.0963937985796431,1.2059665983256076,0.68,0.1115296916823635
ETH/USDT,CRYPTO,2026-04-30T03:00:00+00:00,SHORT,-98.57806273511842,0,7.0,SL,39.66118651327668,-1.5626720489385983,36.51335391949719,0.3115189313229087,0.0709162058740652,0.3592710563118285,0.95,0.2597361560944761
ETH/USDT,CRYPTO,2026-05-01T17:00:00+00:00,LONG,-97.5551521913766,0,6.0,SL,60.914412993861696,2.108576738802042,66.36456327177987,0.8638434581066524,-0.0919842201613852,0.6191471511781202,0.49,0.8144386494647274
ETH/USDT,CRYPTO,2026-05-03T11:00:00+00:00,LONG,10.033260997619363,1,6.0,BREAK_EVEN,34.95710799581784,1.9779580471966072,44.7280408378808,0.7996034301444204,0.1698065342162281,1.580477982498373,0.23,0.4790262986307341
ETH/USDT,CRYPTO,2026-05-04T01:00:00+00:00,LONG,-96.53204262546444,0,8.0,SL,55.69133505383671,2.3276883800175723,63.995035020835054,1.0720139991568445,-0.0323413915879609,2.257715400469336,0.82,0.900052420059405
ETH/USDT,CRYPTO,2026-05-07T06:00:00+00:00,SHORT,189.74348028193225,1,6.0,TP,47.899624937189365,-1.4211712567486832,36.50302796031445,0.3629815318316599,0.2186655161409538,0.7580139258693925,0.23,0.2115612198452458
ETH/USDT,CRYPTO,2026-05-07T18:00:00+00:00,SHORT,-97.3342781618546,0,7.0,SL,49.390704971956566,-2.980718857648711,33.25491873396055,0.1227298901326363,0.0082988077653485,1.223785468548097,0.43,0.222853185595569
ETH/USDT,CRYPTO,2026-05-13T14:00:00+00:00,SHORT,-96.3010576593155,0,8.0,SL,35.99386927846369,-2.248659377824369,44.19119455603831,0.0920732651208281,-0.3952743102257913,2.654469901865977,0.85,0.2259715115474997
ETH/USDT,CRYPTO,2026-05-14T22:00:00+00:00,LONG,-95.27913933349964,0,6.0,SL,25.896424853667156,0.8494330781648813,62.14296624408115,0.7177025100415366,-0.1693014813047084,0.38682084778289,0.79,0.7376378733424209
ETH/USDT,CRYPTO,2026-05-15T05:00:00+00:00,SHORT,187.55817098476865,1,7.0,TP,29.92688074914725,-2.144296097210579,26.263529832722085,0.0645054870573486,-0.2041681168774192,1.8629090237071877,0.72,0.0916687146719098
ETH/USDT,CRYPTO,2026-05-16T21:00:00+00:00,SHORT,190.8279266838488,1,7.0,TP,68.34371593984422,-4.198681015097311,36.32158590308324,0.3917246716385168,0.1647481656883935,0.1986635611085988,0.04,0.2877447425670739
ETH/USDT,CRYPTO,2026-05-18T15:00:00+00:00,SHORT,-97.933049098164,0,8.0,SL,60.98423194175131,-3.708219245328526,45.25650697849872,0.2676441265507929,-0.1184994266471749,1.8713691039327331,0.61,0.1548287207276947
ETH/USDT,CRYPTO,2026-05-22T18:00:00+00:00,SHORT,9.288163348762223,1,8.0,TP,34.64356049229527,-2.411989325008045,28.4937397242947,-0.2494432059772048,-0.0995738043089768,2.8601267303189406,0.29,0.2721518987341711
ETH/USDT,CRYPTO,2026-05-23T13:00:00+00:00,SHORT,-96.90949139957398,0,7.0,SL,81.62833865146709,-4.212396075747009,35.78790344453499,0.3496371148818462,0.2735211456997778,1.313450826071513,0.15,0.3170036519105734
ETH/USDT,CRYPTO,2026-05-24T08:00:00+00:00,LONG,-95.86943780903243,0,6.0,SL,77.79075235918958,1.298744218444735,67.97283584419638,0.6543188777651063,-0.1560267540926805,0.2525588772640283,0.82,0.7507570659488586
ETH/USDT,CRYPTO,2026-05-26T05:00:00+00:00,SHORT,-94.86353709835194,0,7.0,SL,36.37497215120268,-0.4375932030285434,35.794037940379525,0.3023044821444216,0.1036342127824258,0.8903984898383965,0.49,0.2852419074138507
ETH/USDT,CRYPTO,2026-05-26T12:00:00+00:00,LONG,-93.85205740969862,0,6.0,SL,41.30262013649127,1.3589589657959975,61.6239580117319,0.8486659541926087,0.2894869798519489,1.800998257851717,0.61,0.7442857142857113
ETH/USDT,CRYPTO,2026-05-26T16:00:00+00:00,SHORT,184.84387727714284,1,8.0,TP,40.728012442633656,-1.563656404638109,45.79515558377935,0.0695303874489358,-0.2885638392514057,1.899557078929744,0.89,0.0907327264587367
ETH/USDT,CRYPTO,2026-05-28T11:00:00+00:00,SHORT,-94.65803679434237,0,7.0,SL,65.48484666551288,-4.019113166404172,33.383121732636326,0.2870071651240096,0.2084778363764551,0.425720677486737,0.63,0.2129302325581404
ETH/USDT,CRYPTO,2026-05-31T23:00:00+00:00,SHORT,185.7695271796556,1,7.0,TP,48.528201285432814,-1.1715434344424684,37.60968760968766,0.2895899757114466,0.1771336090704296,1.9988922837102368,0.4,0.3215324927255089
ETH/USDT,CRYPTO,2026-06-01T08:00:00+00:00,SHORT,189.94829244156043,1,6.0,TP,39.734771645027365,-1.805289983855928,42.249211941405534,0.0699216254869857,-0.1088335319006429,1.915834796388404,0.75,0.2484098939929322
ETH/USDT,CRYPTO,2026-06-03T05:00:00+00:00,SHORT,194.10175901346528,1,7.0,TP,89.45710494612719,-2.7302363126006086,37.50755104506468,0.3296389709385034,0.1451176575929282,1.0256507150043856,0.94,0.3385840919980831
ETH/USDT,CRYPTO,2026-06-04T03:00:00+00:00,SHORT,198.01647954558263,1,7.0,TP,48.714384547415065,-2.0228079608292155,40.36112761602956,0.3474732687184715,-0.0160967565331579,1.1807106337296511,0.99,0.5231241822629277
ETH/USDT,CRYPTO,2026-06-05T20:00:00+00:00,SHORT,-101.16632009945964,0,7.0,SL,79.29963590757941,-3.399471013830194,40.73764205535805,0.2918352350860205,0.0908002463035716,0.9995309674805498,0.95,0.2822494193317852
ETH/USDT,CRYPTO,2026-06-07T23:00:00+00:00,LONG,-100.13756108503205,0,7.0,SL,46.93443845600406,3.0095393523649245,70.71911582927369,1.224888943856487,0.2445475844811943,1.0666233882872758,0.31,0.7705396918133348
ETH/USDT,CRYPTO,2026-06-09T22:00:00+00:00,SHORT,-99.10427601896885,0,8.0,SL,30.31253718341264,-1.2717634785489476,33.966551536084395,0.1694325964984432,0.0703561525409647,0.4196546528660443,0.15,0.3153295302828011
ETH/USDT,CRYPTO,2026-06-11T18:00:00+00:00,LONG,195.37727535006056,1,7.0,TP,39.44013165901325,2.0967846978668843,61.3470721286755,0.995859567607612,0.189197086319108,1.446944762802079,0.28,0.8858669833729226
ETH/USDT,CRYPTO,2026-06-17T21:00:00+00:00,SHORT,199.3983164688797,1,7.0,TP,45.924270468292896,-1.3263483572832142,35.746913580246925,0.0653885345604965,-0.1453459444412219,0.4522069941621676,0.98,0.1190858554663384
ETH/USDT,CRYPTO,2026-06-23T20:00:00+00:00,SHORT,203.1021146021287,1,7.0,TP,67.69958175745701,-2.772605094408233,33.77880184331809,0.3883831175978524,0.1882144342858956,0.4733567636948464,0.73,0.2831013916500998
ETH/USDT,CRYPTO,2026-06-24T20:00:00+00:00,SHORT,-103.9375007308476,0,7.0,SL,36.99581415878816,-2.163541645739337,34.90686902532768,0.3052541395431888,0.1296191565326844,1.4815597444967248,0.99,0.4312109152927804
ETH/USDT,CRYPTO,2026-06-26T01:00:00+00:00,SHORT,-102.86775015277868,0,7.0,SL,42.19174442828079,-2.165516489497648,32.61882129277568,0.2967288376060182,0.0506545502924546,0.3627451806072175,0.98,0.2133343779379508
ETH/USDT,CRYPTO,2026-06-29T17:00:00+00:00,LONG,-101.81570937314328,0,8.0,SL,35.65142620579295,2.583241971651152,72.49557890356827,1.4319050615656908,0.2129730653042905,3.392658189696224,0.64,0.8929492209393571
ETH/USDT,CRYPTO,2026-06-30T12:00:00+00:00,SHORT,-100.7554831334864,0,6.0,SL,45.5478437621556,-3.188324610583641,10.593942572439689,-0.0917418413807342,-0.1711857505344353,2.010460862064614,0.42,0.0169275362318844
ETH/USDT,CRYPTO,2026-06-30T16:00:00+00:00,SHORT,-99.6823250983382,0,7.0,SL,53.48806655256231,-0.9625001113060512,38.73405177753011,0.2920868332611795,0.1195324046948494,1.0440206867716373,0.5,0.3046703296703307
ETH/USDT,CRYPTO,2026-07-01T22:00:00+00:00,LONG,196.49238700666623,1,7.0,TP,30.473813546715693,1.799688660464133,67.946608155056,0.7785632243366852,-0.0558534260475906,1.3696576500499082,0.78,0.6959259259259274
